year	state	office	dist	type	nextup	party	party_formal	name_snyder	inc	candidatevotes	totalvotes	won	runoff
2008.0	"TX"	"H"	8.0	"G"	2010.0	"Lbt"	"Lbt"	"STEVENS, BRIAN"	0.0	7565.0	285451.0	0.0	
2008.0	"TX"	"H"	9.0	"G"	2010.0	"Lbt"	"Lbt"	"WALTERS, BRAD"	0.0	9760.0	153628.0	0.0	
2008.0	"TX"	"H"	10.0	"G"	2010.0	"Lbt"	"Lbt"	"FINKEL, MATT"	0.0	9871.0	333083.0	0.0	
2008.0	"TX"	"H"	11.0	"G"	2010.0	"Lbt"	"Lbt"	"STROHM, JOHN R."	0.0	25051.0	214676.0	0.0	
2008.0	"TX"	"H"	12.0	"G"	2010.0	"Lbt"	"Lbt"	"SHAMBAUGH, SHILOH SIDNEY"	0.0	4842.0	268754.0	0.0	
2008.0	"TX"	"H"	15.0	"G"	2010.0	"Lbt"	"Lbt"	"RAETHER, GRICHA"	0.0	3827.0	163708.0	0.0	
2008.0	"TX"	"H"	16.0	"G"	2010.0	"Lbt"	"Lbt"	"BAKER, METTE A."	0.0	12000.0	158723.0	0.0	
2008.0	"TX"	"H"	17.0	"G"	2010.0	"Lbt"	"Lbt"	"OSBORNE, GARDNER C."	0.0	3849.0	254022.0	0.0	
2008.0	"TX"	"H"	18.0	"G"	2010.0	"Lbt"	"Lbt"	"TAYLOR, MIKE"	0.0	4486.0	192198.0	0.0	
2008.0	"TX"	"H"	19.0	"G"	2010.0	"Lbt"	"Lbt"	"PETERSON, RICHARD (CHIP)"	0.0	6080.0	232611.0	0.0	
2008.0	"TX"	"H"	20.0	"G"	2010.0	"Lbt"	"Lbt"	"IDROGO, MICHAEL (COMMANDER)"	0.0	5172.0	177055.0	0.0	
2008.0	"TX"	"H"	21.0	"G"	2010.0	"Lbt"	"Lbt"	"STROHM, JAMES ARTHUR (JIM)"	0.0	60879.0	304350.0	0.0	
2008.0	"TX"	"H"	22.0	"G"	2010.0	"Lbt"	"Lbt"	"WIEDER, JOHN (FREDDIE), JR."	0.0	6839.0	308995.0	0.0	
2008.0	"TX"	"H"	23.0	"G"	2010.0	"Lbt"	"Lbt"	"CONNOLLY, LANI"	0.0	5581.0	240470.0	0.0	
2008.0	"TX"	"H"	24.0	"G"	2010.0	"Lbt"	"Lbt"	"CASEY, DAVID A."	0.0	7972.0	270495.0	0.0	
2008.0	"TX"	"H"	25.0	"G"	2010.0	"Lbt"	"Lbt"	"STUTSMAN, JIM J."	0.0	10848.0	291296.0	0.0	
2008.0	"TX"	"H"	26.0	"G"	2010.0	"Lbt"	"Lbt"	"WEISS, STEPHANIE B."	0.0	11028.0	324376.0	0.0	
2008.0	"TX"	"H"	27.0	"G"	2010.0	"Lbt"	"Lbt"	"POWELL, ROBERT E."	0.0	6629.0	180951.0	0.0	
2008.0	"TX"	"H"	28.0	"G"	2010.0	"Lbt"	"Lbt"	"LEONE, ROSS LYNN"	0.0	3722.0	179740.0	0.0	
2008.0	"TX"	"H"	29.0	"G"	2010.0	"Lbt"	"Lbt"	"GRACE, JOEL D."	0.0	1564.0	106794.0	0.0	
2008.0	"TX"	"H"	30.0	"G"	2010.0	"Lbt"	"Lbt"	"WOODS, JARRETT RAB"	0.0	3366.0	203976.0	0.0	
2008.0	"TX"	"H"	31.0	"G"	2010.0	"Lbt"	"Lbt"	"COOPER, BARRY N."	0.0	9182.0	291304.0	0.0	
2008.0	"TX"	"H"	32.0	"G"	2010.0	"Lbt"	"Lbt"	"BISCHOFF, ALEX"	0.0	4421.0	203110.0	0.0	
2008.0	"TX"	"H"	1.0	"G"	2010.0	"R"	"R"	"GOHMERT, LOUIS (LOUIE)"	1.0	189012.0	215826.0	1.0	
2008.0	"TX"	"H"	2.0	"G"	2010.0	"R"	"R"	"POE, LLOYD (TED)"	1.0	175101.0	196914.0	1.0	
2008.0	"TX"	"H"	3.0	"G"	2010.0	"R"	"R"	"JOHNSON, SAMUEL ROBERT (SAM)"	1.0	170742.0	285783.0	1.0	
2008.0	"TX"	"H"	4.0	"G"	2010.0	"R"	"R"	"HALL, RALPH MOODY"	1.0	206906.0	300744.0	1.0	
2008.0	"TX"	"H"	5.0	"G"	2010.0	"R"	"R"	"HENSARLING, JEB"	1.0	162894.0	194861.0	1.0	
2008.0	"TX"	"H"	6.0	"G"	2010.0	"R"	"R"	"BARTON, JOE LINUS"	1.0	174008.0	280582.0	1.0	
2008.0	"TX"	"H"	7.0	"G"	2010.0	"R"	"R"	"CULBERSON, JOHN ABNEY"	1.0	162635.0	290934.0	1.0	
2008.0	"TX"	"H"	8.0	"G"	2010.0	"R"	"R"	"BRADY, KEVIN P."	1.0	207128.0	285451.0	1.0	
2008.0	"TX"	"H"	10.0	"G"	2010.0	"R"	"R"	"MCCAUL, MICHAEL T."	1.0	179493.0	333083.0	1.0	
2008.0	"TX"	"H"	11.0	"G"	2010.0	"R"	"R"	"CONAWAY, K. MICHAEL (MIKE)"	1.0	189625.0	214676.0	1.0	
2008.0	"TX"	"H"	12.0	"G"	2010.0	"R"	"R"	"GRANGER, KAY"	1.0	181662.0	268754.0	1.0	
2008.0	"TX"	"H"	13.0	"G"	2010.0	"R"	"R"	"THORNBERRY, WILLIAM M. (MAC)"	1.0	180078.0	231919.0	1.0	
2008.0	"TX"	"H"	14.0	"G"	2010.0	"R"	"R"	"PAUL, RONALD E. (RON)"	1.0	191293.0	191293.0	1.0	
2008.0	"TX"	"H"	15.0	"G"	2010.0	"R"	"R"	"ZAMORA, EDWARD ROMERO (EDDIE), JR."	0.0	52303.0	163708.0	0.0	
2008.0	"TX"	"H"	17.0	"G"	2010.0	"R"	"R"	"CURNOCK, ROBERT J. (ROB)"	0.0	115581.0	254022.0	0.0	
2008.0	"TX"	"H"	18.0	"G"	2010.0	"R"	"R"	"FAULK, JOHN (JOHNNY), SR."	0.0	39095.0	192198.0	0.0	
2008.0	"TX"	"H"	19.0	"G"	2010.0	"R"	"R"	"NEUGEBAUER, RANDY"	1.0	168501.0	232611.0	1.0	
2008.0	"TX"	"H"	20.0	"G"	2010.0	"R"	"R"	"LITOFF, ROBERT STANLEY (BOB)"	0.0	44585.0	177055.0	0.0	
2008.0	"TX"	"H"	21.0	"G"	2010.0	"R"	"R"	"SMITH, LAMAR S."	1.0	243471.0	304350.0	1.0	
2008.0	"TX"	"H"	22.0	"G"	2010.0	"R"	"R"	"OLSON, PETER G. (PETE)"	0.0	161996.0	308995.0	1.0	
2008.0	"TX"	"H"	23.0	"G"	2010.0	"R"	"R"	"LARSON, LYLE T."	0.0	100799.0	240470.0	0.0	
2008.0	"TX"	"H"	24.0	"G"	2010.0	"R"	"R"	"MARCHANT, KENNY E. (KEN)"	1.0	151434.0	270495.0	1.0	
2008.0	"TX"	"H"	25.0	"G"	2010.0	"R"	"R"	"MOROVICH, GEORGE L."	0.0	88693.0	291296.0	0.0	
2008.0	"TX"	"H"	26.0	"G"	2010.0	"R"	"R"	"BURGESS, MICHAEL C."	1.0	195181.0	324376.0	1.0	
2008.0	"TX"	"H"	27.0	"G"	2010.0	"R"	"R"	"VADEN, WILLIAM R. (WILLIE)"	0.0	69458.0	180951.0	0.0	
2008.0	"TX"	"H"	28.0	"G"	2010.0	"R"	"R"	"FISH, JAMES TAYLOR (JIM)"	0.0	52524.0	179740.0	0.0	
2008.0	"TX"	"H"	29.0	"G"	2010.0	"R"	"R"	"STORY, LESLIE ERIC"	0.0	25512.0	106794.0	0.0	
2008.0	"TX"	"H"	30.0	"G"	2010.0	"R"	"R"	"WOOD, FRED A."	0.0	32361.0	203976.0	0.0	
2008.0	"TX"	"H"	31.0	"G"	2010.0	"R"	"R"	"CARTER, JOHN R."	1.0	175563.0	291304.0	1.0	
2008.0	"TX"	"H"	32.0	"G"	2010.0	"R"	"R"	"SESSIONS, PETER A. (PETE)"	1.0	116283.0	203110.0	1.0	
2008.0	"UT"	"P"		"G"	2012.0	"D"	"D"	"OBAMA, BARACK"	0.0	327670.0	952338.0		
2008.0	"UT"	"P"		"G"	2012.0	"Lbt"	"Lbt"	"BARR, BOB"	0.0	6966.0	952338.0		
2008.0	"UT"	"P"		"G"	2012.0	"Other"	"Constitution Party"	"BALDWIN, CHARLES (CHUCK)"	0.0	12012.0	952338.0		
2008.0	"UT"	"P"		"G"	2012.0	"Other"	"Peace & Freedom"	"NADER, RALPH"	0.0	8416.0	952338.0		
2008.0	"UT"	"P"		"G"	2012.0	"Other"	"Grn"	"MCKINNEY, CYNTHIA"	0.0	982.0	952338.0		
2008.0	"UT"	"P"		"G"	2012.0	"Other"	"Socialism And Liberation Party"	"LA RIVA, GLORIA ESTELLA"	0.0	262.0	952338.0		
2008.0	"UT"	"P"		"G"	2012.0	"R"	"R"	"MCCAIN, JOHN S."	0.0	596030.0	952338.0		
2008.0	"UT"	"H"	1.0	"G"	2010.0	"D"	"D"	"BOWEN, MORGAN E."	0.0	92469.0	303445.0	0.0	
2008.0	"UT"	"H"	2.0	"G"	2010.0	"D"	"D"	"MATHESON, JAMES D. (JIM)"	1.0	220666.0	348325.0	1.0	
2008.0	"UT"	"H"	3.0	"G"	2010.0	"D"	"D"	"SPENCER, BENNION L."	0.0	80626.0	285069.0	0.0	
2008.0	"UT"	"H"	1.0	"G"	2010.0	"Lbt"	"Lbt"	"BUCHMAN, JOSEPH GEDDES"	0.0	6780.0	303445.0	0.0	
2008.0	"UT"	"H"	2.0	"G"	2010.0	"Lbt"	"Lbt"	"ARNDT, MATHEW"	0.0	4576.0	348325.0	0.0	
2008.0	"UT"	"H"	1.0	"G"	2010.0	"Other"	"Const"	"PEARSON, KIRK D."	0.0	7397.0	303445.0	0.0	
2008.0	"UT"	"H"	2.0	"G"	2010.0	"Other"	"Const"	"EMERY, DENNIS RAY"	0.0	3000.0	348325.0	0.0	
2008.0	"UT"	"H"	3.0	"G"	2010.0	"Other"	"Const"	"NOORLANDER, JAMES (JIM)"	0.0	17408.0	285069.0	0.0	
2008.0	"UT"	"H"	1.0	"G"	2010.0	"R"	"R"	"BISHOP, ROBERT WILLIAM (ROB)"	1.0	196799.0	303445.0	1.0	
2008.0	"UT"	"H"	2.0	"G"	2010.0	"R"	"R"	"DEW, BILL"	0.0	120083.0	348325.0	0.0	
2008.0	"UT"	"H"	3.0	"G"	2010.0	"R"	"R"	"CHAFFETZ, JASON"	0.0	187035.0	285069.0	1.0	
2008.0	"UT"	"G"		"G"	2012.0	"D"	"D"	"SPRINGMEYER, BOB"	0.0	175301.0	899315.0	0.0	
2008.0	"UT"	"G"		"G"	2012.0	"Lbt"	"Lbt"	"SCHANZE, DELL (SUPERDELL)"	0.0	23449.0	899315.0	0.0	
2008.0	"UT"	"G"		"G"	2012.0	"R"	"R"	"HUNTSMAN, JON M., JR."	1.0	700565.0	899315.0	1.0	
2008.0	"VA"	"S"	2.0	"G"	2014.0	"D"	"D"	"WARNER, MARK R."	0.0	2369327.0	3640116.0	1.0	
2008.0	"VA"	"S"	2.0	"G"	2014.0	"Lbt"	"Lbt"	"REDPATH, WILLIAM B. (BILL)"	0.0	20269.0	3640116.0	0.0	
2008.0	"VA"	"S"	2.0	"G"	2014.0	"Other"	"I Grn"	"PARKER, GLENDA GAIL"	0.0	21690.0	3640116.0	0.0	
2008.0	"VA"	"S"	2.0	"G"	2014.0	"R"	"R"	"GILMORE, JAMES S. (JIM)"	0.0	1228830.0	3640116.0	0.0	
2008.0	"VA"	"P"		"G"	2012.0	"D"	"D"	"OBAMA, BARACK"	0.0	1959532.0	3716905.0		
2008.0	"VA"	"P"		"G"	2012.0	"Lbt"	"Lbt"	"BARR, BOB"	0.0	11067.0	3716905.0		
2008.0	"VA"	"P"		"G"	2012.0	"Other"	"Independent"	"NADER, RALPH"	0.0	11483.0	3716905.0		
2008.0	"VA"	"P"		"G"	2012.0	"Other"	"Independent Green"	"BALDWIN, CHARLES (CHUCK)"	0.0	7474.0	3716905.0		
2008.0	"VA"	"P"		"G"	2012.0	"Other"	"Grn"	"MCKINNEY, CYNTHIA"	0.0	2344.0	3716905.0		
2008.0	"VA"	"P"		"G"	2012.0	"R"	"R"	"MCCAIN, JOHN S."	0.0	1725005.0	3716905.0		
2008.0	"VA"	"H"	1.0	"G"	2010.0	"D"	"D"	"DAY, WILLIAM S. (BILL), JR."	0.0	150432.0	359536.0	0.0	
2008.0	"VA"	"H"	2.0	"G"	2010.0	"D"	"D"	"NYE, GLENN C., III"	0.0	141857.0	270343.0	1.0	
2008.0	"VA"	"H"	3.0	"G"	2010.0	"D"	"D"	"SCOTT, ROBERT C. (BOBBY)"	1.0	239911.0	239911.0	1.0	
2008.0	"VA"	"H"	4.0	"G"	2010.0	"D"	"D"	"MILLER, ANDREA R."	0.0	135041.0	334116.0	0.0	
2008.0	"VA"	"H"	5.0	"G"	2010.0	"D"	"D"	"PERRIELLO, THOMAS S.P. (TOM)"	0.0	158810.0	316893.0	1.0	
2008.0	"VA"	"H"	6.0	"G"	2010.0	"D"	"D"	"RASOUL, SALAM (SAM)"	0.0	114367.0	312130.0	0.0	
2008.0	"VA"	"H"	7.0	"G"	2010.0	"D"	"D"	"HARTKE, ANITA"	0.0	138123.0	371654.0	0.0	
2008.0	"VA"	"H"	8.0	"G"	2010.0	"D"	"D"	"MORAN, JAMES P. (JIM), JR."	1.0	222986.0	327240.0	1.0	
2008.0	"VA"	"H"	9.0	"G"	2010.0	"D"	"D"	"BOUCHER, FREDERICK C. (RICK)"	1.0	207306.0	207306.0	1.0	
2008.0	"VA"	"H"	10.0	"G"	2010.0	"D"	"D"	"FEDER, JUDY M."	0.0	147357.0	378954.0	0.0	
2008.0	"VA"	"H"	11.0	"G"	2010.0	"D"	"D"	"CONNOLLY, GERALD E. (GERRY)"	0.0	196598.0	358627.0	1.0	
2008.0	"VA"	"H"	6.0	"G"	2010.0	"I"	"I"	"ALLEN, JANICE LEE"	0.0	5413.0	312130.0	0.0	
2008.0	"VA"	"H"	10.0	"G"	2010.0	"I"	"I"	"NIGAM, NEERAJ C."	0.0	8457.0	378954.0	0.0	
2008.0	"VA"	"H"	1.0	"G"	2010.0	"Lbt"	"Lbt"	"LARSON, NATHAN D."	0.0	5265.0	359536.0	0.0	
2008.0	"VA"	"H"	8.0	"G"	2010.0	"Other"	"I Grn"	"FISHER, JAMES RONALD (RON)"	0.0	6829.0	327240.0	0.0	
2008.0	"VA"	"H"	11.0	"G"	2010.0	"Other"	"I Grn"	"ODDO, JOSEPH P."	0.0	7271.0	358627.0	0.0	
2008.0	"VA"	"H"	1.0	"G"	2010.0	"R"	"R"	"WITTMAN, ROBERT J. (ROB)"	2.0	203839.0	359536.0	1.0	
2008.0	"VA"	"H"	2.0	"G"	2010.0	"R"	"R"	"DRAKE, THELMA D."	1.0	128486.0	270343.0	0.0	
2008.0	"VA"	"H"	4.0	"G"	2010.0	"R"	"R"	"FORBES, JAMES RANDY"	1.0	199075.0	334116.0	1.0	
2008.0	"VA"	"H"	5.0	"G"	2010.0	"R"	"R"	"GOODE, VIRGIL H., JR."	1.0	158083.0	316893.0	0.0	
2008.0	"VA"	"H"	6.0	"G"	2010.0	"R"	"R"	"GOODLATTE, ROBERT W. (BOB)"	1.0	192350.0	312130.0	1.0	
2008.0	"VA"	"H"	7.0	"G"	2010.0	"R"	"R"	"CANTOR, ERIC IVAN"	1.0	233531.0	371654.0	1.0	
2008.0	"VA"	"H"	8.0	"G"	2010.0	"R"	"R"	"ELLMORE, MARK W."	0.0	97425.0	327240.0	0.0	
2008.0	"VA"	"H"	10.0	"G"	2010.0	"R"	"R"	"WOLF, FRANK RUDOLPH"	1.0	223140.0	378954.0	1.0	
2008.0	"VA"	"H"	11.0	"G"	2010.0	"R"	"R"	"FIMIAN, KEITH S."	0.0	154758.0	358627.0	0.0	
2008.0	"VT"	"P"		"G"	2012.0	"D"	"D"	"OBAMA, BARACK"	0.0	219262.0	323582.0		
2008.0	"VT"	"P"		"G"	2012.0	"Lbt"	"Lbt"	"BARR, BOB"	0.0	1067.0	323582.0		
2008.0	"VT"	"P"		"G"	2012.0	"Other"	"Independent"	"NADER, RALPH"	0.0	3339.0	323582.0		
2008.0	"VT"	"P"		"G"	2012.0	"Other"	"Constitution Party"	"BALDWIN, CHARLES (CHUCK)"	0.0	500.0	323582.0		
2008.0	"VT"	"P"		"G"	2012.0	"Other"	"Socialist Workers"	"CALERO, ROGER"	0.0	150.0	323582.0		
2008.0	"VT"	"P"		"G"	2012.0	"Other"	"Socialism And Liberation Party"	"LA RIVA, GLORIA ESTELLA"	0.0	149.0	323582.0		
2008.0	"VT"	"P"		"G"	2012.0	"Other"	"Liberty Union Party"	"MOORE, BRIAN"	0.0	141.0	323582.0		
2008.0	"VT"	"P"		"G"	2012.0	"R"	"R"	"MCCAIN, JOHN S."	0.0	98974.0	323582.0		
2008.0	"VT"	"H"	1.0	"G"	2010.0	"D"	"D"	"WELCH, PETER F."	1.0	248203.0	295599.0	1.0	
2008.0	"VT"	"H"	1.0	"G"	2010.0	"I"	"I"	"BETHEL, MIKE"	0.0	14349.0	295599.0	0.0	
2008.0	"VT"	"H"	1.0	"G"	2010.0	"I"	"I"	"ERICSON, CRIS"	0.0	7841.0	295599.0	0.0	
2008.0	"VT"	"H"	1.0	"G"	2010.0	"Other"	"Progressive"	"HERMANN, THOMAS JAMES"	0.0	9081.0	295599.0	0.0	
2008.0	"VT"	"H"	1.0	"G"	2010.0	"Other"	"Liberty Union"	"NEWTON, JANE E."	0.0	5307.0	295599.0	0.0	
2008.0	"VT"	"H"	1.0	"G"	2010.0	"Other"	"Energy Indep"	"TRUDELL, JERRY P."	0.0	10818.0	295599.0	0.0	
2008.0	"VT"	"G"		"G"	2010.0	"D"	"D"	"SYMINGTON, GAYE"	0.0	69534.0	318827.0	0.0	
2008.0	"VT"	"G"		"G"	2010.0	"I"	"I"	"ERICSON, CRIS"	0.0	1704.0	318827.0	0.0	
2008.0	"VT"	"G"		"G"	2010.0	"I"	"I"	"GLOVER, SAM"	0.0	2490.0	318827.0	0.0	
2008.0	"VT"	"G"		"G"	2010.0	"Other"	"Liberty Union"	"DIAMONDSTONE, PETER ISAAC (PETE)"	0.0	1710.0	318827.0	0.0	
2008.0	"VT"	"G"		"G"	2010.0	"Other"	"Renewable Energy"	"O'CONNOR, TONY"	0.0	3106.0	318827.0	0.0	
2008.0	"VT"	"G"		"G"	2010.0	"Other"	"Progressive"	"POLLINA, ANTHONY"	0.0	69791.0	318827.0	0.0	
2008.0	"VT"	"G"		"G"	2010.0	"R"	"R"	"DOUGLAS, JAMES H. (JIM)"	1.0	170492.0	318827.0	1.0	
2008.0	"WA"	"P"		"G"	2012.0	"D"	"D"	"OBAMA, BARACK"	0.0	1750848.0	3036878.0		
2008.0	"WA"	"P"		"G"	2012.0	"Lbt"	"Lbt"	"BARR, BOB"	0.0	12728.0	3036878.0		
2008.0	"WA"	"P"		"G"	2012.0	"Other"	"Independent"	"NADER, RALPH"	0.0	29489.0	3036878.0		
2008.0	"WA"	"P"		"G"	2012.0	"Other"	"Constitution Party"	"BALDWIN, CHARLES (CHUCK)"	0.0	9432.0	3036878.0		
2008.0	"WA"	"P"		"G"	2012.0	"Other"	"Grn"	"MCKINNEY, CYNTHIA"	0.0	3819.0	3036878.0		
2008.0	"WA"	"P"		"G"	2012.0	"Other"	"Socialism And Liberation Party"	"LA RIVA, GLORIA ESTELLA"	0.0	705.0	3036878.0		
2008.0	"WA"	"P"		"G"	2012.0	"Other"	"Socialist Workers"	"HARRIS, JAMES"	0.0	641.0	3036878.0		
2008.0	"WA"	"P"		"G"	2012.0	"R"	"R"	"MCCAIN, JOHN S."	0.0	1229216.0	3036878.0		
2008.0	"WA"	"H"	1.0	"G"	2010.0	"D"	"D"	"INSLEE, JAY ROBERT"	1.0	233780.0	345020.0	1.0	
2008.0	"WA"	"H"	2.0	"G"	2010.0	"D"	"D"	"LARSEN, RICHARD RAY (RICK)"	1.0	217416.0	348467.0	1.0	
2008.0	"WA"	"H"	3.0	"G"	2010.0	"D"	"D"	"BAIRD, BRIAN NORTON"	1.0	216701.0	338529.0	1.0	
2008.0	"WA"	"H"	4.0	"G"	2010.0	"D"	"D"	"FEARING, GEORGE B."	0.0	99430.0	269370.0	0.0	
2008.0	"WA"	"H"	5.0	"G"	2010.0	"D"	"D"	"MAYS, MARK"	0.0	112382.0	323687.0	0.0	
2008.0	"WA"	"H"	6.0	"G"	2010.0	"D"	"D"	"DICKS, NORMAN D. (NORM)"	1.0	205991.0	308072.0	1.0	
2008.0	"WA"	"H"	7.0	"G"	2010.0	"D"	"D"	"MCDERMOTT, JAMES A. (JIM)"	1.0	291963.0	349017.0	1.0	
2008.0	"WA"	"H"	8.0	"G"	2010.0	"D"	"D"	"BURNER, DARCY"	0.0	171358.0	362926.0	0.0	
2008.0	"WA"	"H"	9.0	"G"	2010.0	"D"	"D"	"SMITH, D. ADAM"	1.0	176295.0	269375.0	1.0	
2008.0	"WA"	"H"	1.0	"G"	2010.0	"R"	"R"	"ISHMAEL, LARRY W."	0.0	111240.0	345020.0	0.0	
2008.0	"WA"	"H"	2.0	"G"	2010.0	"R"	"R"	"BART, RICK"	0.0	131051.0	348467.0	0.0	
2008.0	"WA"	"H"	3.0	"G"	2010.0	"R"	"R"	"DELAVAR, MICHAEL"	0.0	121828.0	338529.0	0.0	
2008.0	"WA"	"H"	4.0	"G"	2010.0	"R"	"R"	"HASTINGS, RICHARD (DOC)"	1.0	169940.0	269370.0	1.0	
2008.0	"WA"	"H"	5.0	"G"	2010.0	"R"	"R"	"MCMORRIS RODGERS, CATHY"	1.0	211305.0	323687.0	1.0	
2008.0	"WA"	"H"	6.0	"G"	2010.0	"R"	"R"	"CLOUD, DOUGLAS RICHARD (DOUG)"	0.0	102081.0	308072.0	0.0	
2008.0	"WA"	"H"	7.0	"G"	2010.0	"R"	"R"	"BEREN, STEVE"	0.0	57054.0	349017.0	0.0	
2008.0	"WA"	"H"	8.0	"G"	2010.0	"R"	"R"	"REICHERT, DAVID GEORGE (DAVE)"	1.0	191568.0	362926.0	1.0	
2008.0	"WA"	"H"	9.0	"G"	2010.0	"R"	"R"	"POSTMA, JAMES LEE (JIM)"	0.0	93080.0	269375.0	0.0	
2008.0	"WA"	"G"		"G"	2012.0	"D"	"D"	"GREGOIRE, CHRISTINE"	1.0	1598738.0	3002862.0	1.0	
2008.0	"WA"	"G"		"G"	2012.0	"R"	"R"	"ROSSI, DINO"	0.0	1404124.0	3002862.0	0.0	
2008.0	"WI"	"P"		"G"	2012.0	"D"	"D"	"OBAMA, BARACK"	0.0	1677211.0	2976896.0		
2008.0	"WI"	"P"		"G"	2012.0	"Lbt"	"Lbt"	"BARR, BOB"	0.0	8858.0	2976896.0		
2008.0	"WI"	"P"		"G"	2012.0	"Other"	"Independent"	"NADER, RALPH"	0.0	17605.0	2976896.0		
2008.0	"WI"	"P"		"G"	2012.0	"Other"	"Constitution Party"	"BALDWIN, CHARLES (CHUCK)"	0.0	5072.0	2976896.0		
2008.0	"WI"	"P"		"G"	2012.0	"Other"	"Grn"	"MCKINNEY, CYNTHIA"	0.0	4216.0	2976896.0		
2008.0	"WI"	"P"		"G"	2012.0	"Other"	"We The People"	"WAMBOLDT, JEFFREY"	0.0	764.0	2976896.0		
2008.0	"WI"	"P"		"G"	2012.0	"Other"	"Socialist Party Usa"	"MOORE, BRIAN"	0.0	540.0	2976896.0		
2008.0	"WI"	"P"		"G"	2012.0	"Other"	"Socialism And Liberation Party"	"LA RIVA, GLORIA ESTELLA"	0.0	237.0	2976896.0		
2008.0	"WI"	"P"		"G"	2012.0	"R"	"R"	"MCCAIN, JOHN S."	0.0	1262393.0	2976896.0		
2008.0	"WI"	"H"	1.0	"G"	2010.0	"D"	"D"	"KRUPP, MARGE"	0.0	125268.0	360883.0	0.0	
2008.0	"WI"	"H"	2.0	"G"	2010.0	"D"	"D"	"BALDWIN, TAMMY"	1.0	277914.0	400427.0	1.0	
2008.0	"WI"	"H"	3.0	"G"	2010.0	"D"	"D"	"KIND, RONALD JAMES (RON)"	1.0	225208.0	356204.0	1.0	
2008.0	"WI"	"H"	4.0	"G"	2010.0	"D"	"D"	"MOORE, GWENDOLYNNE S. (GWEN)"	1.0	222728.0	252010.0	1.0	
2008.0	"WI"	"H"	6.0	"G"	2010.0	"D"	"D"	"KITTELSON, ROGER A."	0.0	126090.0	347965.0	0.0	
2008.0	"WI"	"H"	7.0	"G"	2010.0	"D"	"D"	"OBEY, DAVID R."	1.0	212666.0	349604.0	1.0	
2008.0	"WI"	"H"	8.0	"G"	2010.0	"D"	"D"	"KAGEN, STEVEN L. (STEVE)"	1.0	193662.0	358283.0	1.0	
2008.0	"WI"	"H"	4.0	"G"	2010.0	"I"	"I"	"LAFOREST, MICHAEL D."	0.0	29282.0	252010.0	0.0	
2008.0	"WI"	"H"	5.0	"G"	2010.0	"I"	"I"	"RAYMOND, ROBERT R."	0.0	69715.0	344986.0	0.0	
2008.0	"WI"	"H"	1.0	"G"	2010.0	"Lbt"	"Lbt"	"KEXEL, JOSEPH M. (JOE)"	0.0	4606.0	360883.0	0.0	
2008.0	"WI"	"H"	3.0	"G"	2010.0	"Lbt"	"Lbt"	"BARRETT, KEVIN"	0.0	8236.0	356204.0	0.0	
2008.0	"WI"	"H"	1.0	"G"	2010.0	"R"	"R"	"RYAN, PAUL D."	1.0	231009.0	360883.0	1.0	
2008.0	"WI"	"H"	2.0	"G"	2010.0	"R"	"R"	"THERON, DANIEL PETER"	0.0	122513.0	400427.0	0.0	
2008.0	"WI"	"H"	3.0	"G"	2010.0	"R"	"R"	"STARK, PAUL"	0.0	122760.0	356204.0	0.0	
2008.0	"WI"	"H"	5.0	"G"	2010.0	"R"	"R"	"SENSENBRENNER, FRANK JAMES (JIM), JR."	1.0	275271.0	344986.0	1.0	
2008.0	"WI"	"H"	6.0	"G"	2010.0	"R"	"R"	"PETRI, THOMAS EVERT (TOM)"	1.0	221875.0	347965.0	1.0	
2008.0	"WI"	"H"	7.0	"G"	2010.0	"R"	"R"	"MIELKE, DANIEL ERNEST (DAN)"	0.0	136938.0	349604.0	0.0	
2008.0	"WI"	"H"	8.0	"G"	2010.0	"R"	"R"	"GARD, JOHN G."	0.0	164621.0	358283.0	0.0	
2008.0	"WV"	"S"	2.0	"G"	2014.0	"D"	"D"	"ROCKEFELLER, JOHN D. (JAY), IV"	1.0	447560.0	702189.0	1.0	
2008.0	"WV"	"S"	2.0	"G"	2014.0	"R"	"R"	"WOLFE, MATTHEW JAY"	0.0	254629.0	702189.0	0.0	
2008.0	"WV"	"P"		"G"	2012.0	"D"	"D"	"OBAMA, BARACK"	0.0	303857.0	713362.0		
2008.0	"WV"	"P"		"G"	2012.0	"Other"	"Independent"	"NADER, RALPH"	0.0	7219.0	713362.0		
2008.0	"WV"	"P"		"G"	2012.0	"Other"	"Constitution Party"	"BALDWIN, CHARLES (CHUCK)"	0.0	2465.0	713362.0		
2008.0	"WV"	"P"		"G"	2012.0	"Other"	"Mountain Party"	"MCKINNEY, CYNTHIA"	0.0	2355.0	713362.0		
2008.0	"WV"	"P"		"G"	2012.0	"R"	"R"	"MCCAIN, JOHN S."	0.0	397466.0	713362.0		
2008.0	"WV"	"H"	1.0	"G"	2010.0	"D"	"D"	"MOLLOHAN, ALAN B."	1.0	187734.0	187734.0	1.0	
2008.0	"WV"	"H"	2.0	"G"	2010.0	"D"	"D"	"BARTH, ANNE"	0.0	110819.0	258153.0	0.0	
2008.0	"WV"	"H"	3.0	"G"	2010.0	"D"	"D"	"RAHALL, NICK JOE, II"	1.0	133522.0	199527.0	1.0	
2008.0	"WV"	"H"	2.0	"G"	2010.0	"R"	"R"	"CAPITO, SHELLEY MOORE"	1.0	147334.0	258153.0	1.0	
